List
"[0.4291759881060658, 0.4291759881060658, 0.4124068815742886, 0.4124068815742886, 0.39384276632241805, 0.39384276632241805, 0.36741114772162564, 0.36741114772162564, 0.36741114772162564, 0.35112276857503644, 0.35112276857503644, 0.3307580816086626, 0.3307580816086626, 0.30996485502604715, 0.30996485502604715, 0.30996485502604715, 0.2916303770136844, 0.2916303770136844, 0.27419393891758537, 0.27419393891758537, 0.25073483147142156, 0.25073483147142156, 0.22753318293112587, 0.22753318293112587, 0.22753318293112587, 0.20471668405708807, 0.20471668405708807, 0.16848931969211636, 0.16848931969211636, 0.1486089121334134, 0.1486089121334134, 0.12700031425625918, 0.12700031425625918, 0.12700031425625918, 0.11442677686113066, 0.11442677686113066, 0.09263712807581652, 0.09263712807581652, 0.07860741768351631, 0.07860741768351631, 0.07860741768351631, 0.058103411024367536, 0.058103411024367536, 0.04497020666842164, 0.04497020666842164, 0.03209506430833463, 0.03209506430833463, 0.01964806535827607, 0.01964806535827607, 0.01964806535827607, 0.015163495525057864, 0.015163495525057864, 0.010289336335530731, 0.010289336335530731, 0.007320151242203027, 0.007320151242203027, 0.004770431067533214, 0.004770431067533214, 0.004770431067533214, 0.003054036452518255, 0.003054036452518255, 0.0008752097882060746, 0.0008752097882060746, 0.0004380580202034436, 0.0004380580202034436]"
"[0.33579853536701837, 0.33579853536701837, 0.3226730348562512, 0.3226730348562512, 0.3123429864718719, 0.3123429864718719, 0.2970048531835227, 0.2970048531835227, 0.2970048531835227, 0.2861008592146465, 0.2861008592146465, 0.2800963985651384, 0.2800963985651384, 0.27047490556636433, 0.27047490556636433, 0.27047490556636433, 0.25606014787674286, 0.25606014787674286, 0.24090969959206296, 0.24090969959206296, 0.23095323318504996, 0.23095323318504996, 0.21256945562896365, 0.21256945562896365, 0.21256945562896365, 0.1937363970720305, 0.1937363970720305, 0.15868444584597166, 0.15868444584597166, 0.14052632581998303, 0.14052632581998303, 0.12212169652542547, 0.12212169652542547, 0.12212169652542547, 0.11364313712541439, 0.11364313712541439, 0.09770369927183221, 0.09770369927183221, 0.090562344647656, 0.090562344647656, 0.090562344647656, 0.07009157372906086, 0.07009157372906086, 0.05585037133069155, 0.05585037133069155, 0.041798786302788216, 0.041798786302788216, 0.02410396302901813, 0.02410396302901813, 0.02410396302901813, 0.017350524604633412, 0.017350524604633412, 0.010622179439981439, 0.010622179439981439, 0.007120549783717863, 0.007120549783717863, 0.0018001846229159391, 0.0018001846229159391, 0.0018001846229159391, 0.0012070371952745932, 0.0012070371952745932, 0.0, 0.0, 0.0, 0.0]"
"[0.24714851569302948, 0.24714851569302948, 0.23601288178490865, 0.23601288178490865, 0.22906123391180513, 0.22906123391180513, 0.21649123444252136, 0.21649123444252136, 0.21649123444252136, 0.20479069247313747, 0.20479069247313747, 0.19833724616336776, 0.19833724616336776, 0.18545069241639928, 0.18545069241639928, 0.18545069241639928, 0.17898040463196, 0.17898040463196, 0.16239300659780295, 0.16239300659780295, 0.15455054356233877, 0.15455054356233877, 0.13893883238147708, 0.13893883238147708, 0.13893883238147708, 0.12908646366602075, 0.12908646366602075, 0.10364120474180673, 0.10364120474180673, 0.09656996479437831, 0.09656996479437831, 0.09330451385772753, 0.09330451385772753, 0.09330451385772753, 0.08830582798743174, 0.08830582798743174, 0.07063561083850843, 0.07063561083850843, 0.0712710897549557, 0.0712710897549557, 0.0712710897549557, 0.06625980359261774, 0.06625980359261774, 0.05632530315194637, 0.05632530315194637, 0.04338527821328028, 0.04338527821328028, 0.02667337834009082, 0.02667337834009082, 0.02667337834009082, 0.02131859917765663, 0.02131859917765663, 0.011752756443192923, 0.011752756443192923, 0.00760922624754626, 0.00760922624754626, 0.00258047039192319, 0.00258047039192319, 0.00258047039192319, 0.0017342855738174047, 0.0017342855738174047, 0.0, 0.0, 0.0, 0.0]"
"[0.21942917238027332, 0.21942917238027332, 0.2070021336918126, 0.2070021336918126, 0.19915767269860274, 0.19915767269860274, 0.18825975961316693, 0.18825975961316693, 0.18825975961316693, 0.1838873052858802, 0.1838873052858802, 0.18563195637779276, 0.18563195637779276, 0.17849595941638097, 0.17849595941638097, 0.17849595941638097, 0.17463838161376755, 0.17463838161376755, 0.16791774610191249, 0.16791774610191249, 0.15807660572098706, 0.15807660572098706, 0.1456360414983733, 0.1456360414983733, 0.1456360414983733, 0.1327050766818195, 0.1327050766818195, 0.09939016138475297, 0.09939016138475297, 0.08817173004084494, 0.08817173004084494, 0.08378077775333133, 0.08378077775333133, 0.08378077775333133, 0.07650124639285234, 0.07650124639285234, 0.05468552986749293, 0.05468552986749293, 0.05218265399923109, 0.05218265399923109, 0.05218265399923109, 0.05203755979828457, 0.05203755979828457, 0.04481867953551957, 0.04481867953551957, 0.02997027993116052, 0.02997027993116052, 0.023588675809751557, 0.023588675809751557, 0.023588675809751557, 0.015379460773666113, 0.015379460773666113, 0.013375785753823699, 0.013375785753823699, 0.007868396417391467, 0.007868396417391467, 0.0011490624911286596, 0.0011490624911286596, 0.0011490624911286596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.1562148426584728, 0.1562148426584728, 0.15001765213324575, 0.15001765213324575, 0.1420521433722939, 0.1420521433722939, 0.13379852423113925, 0.13379852423113925, 0.13379852423113925, 0.13380729120562737, 0.13380729120562737, 0.13475264440638757, 0.13475264440638757, 0.1343908802423314, 0.1343908802423314, 0.1343908802423314, 0.13262304998679822, 0.13262304998679822, 0.1296966934131259, 0.1296966934131259, 0.12175489649516662, 0.12175489649516662, 0.10776976448520628, 0.10776976448520628, 0.10776976448520628, 0.0940048639830088, 0.0940048639830088, 0.07800587666457126, 0.07800587666457126, 0.07191781944215414, 0.07191781944215414, 0.06707340951795569, 0.06707340951795569, 0.06707340951795569, 0.06595762984944371, 0.06595762984944371, 0.06654858500240421, 0.06654858500240421, 0.07190954437517434, 0.07190954437517434, 0.07190954437517434, 0.07966731998216217, 0.07966731998216217, 0.0715591320388974, 0.0715591320388974, 0.060787161920019615, 0.060787161920019615, 0.03785812856123731, 0.03785812856123731, 0.03785812856123731, 0.029597983202969403, 0.029597983202969403, 0.011253846347344039, 0.011253846347344039, 0.004882385391589241, 0.004882385391589241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.11523085932280248, 0.11523085932280248, 0.1103771432127019, 0.1103771432127019, 0.10331476661161407, 0.10331476661161407, 0.10062998452900579, 0.10062998452900579, 0.10062998452900579, 0.10078204635682199, 0.10078204635682199, 0.10258246933972293, 0.10258246933972293, 0.10149392189810875, 0.10149392189810875, 0.10149392189810875, 0.09847926231052707, 0.09847926231052707, 0.09650629360831345, 0.09650629360831345, 0.09239542461087262, 0.09239542461087262, 0.08379148004144098, 0.08379148004144098, 0.08379148004144098, 0.07177414381095802, 0.07177414381095802, 0.06173724371719066, 0.06173724371719066, 0.059600876760127056, 0.059600876760127056, 0.0615327931262743, 0.0615327931262743, 0.0615327931262743, 0.06698737389898216, 0.06698737389898216, 0.07294356411016742, 0.07294356411016742, 0.07912253751039677, 0.07912253751039677, 0.07912253751039677, 0.09371319355990862, 0.09371319355990862, 0.0863492354247919, 0.0863492354247919, 0.07515789772632357, 0.07515789772632357, 0.047063984786108806, 0.047063984786108806, 0.047063984786108806, 0.03841857376796943, 0.03841857376796943, 0.013266581440655437, 0.013266581440655437, 0.0045029259058813765, 0.0045029259058813765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.06654326050822108, 0.06654326050822108, 0.05981334320737193, 0.05981334320737193, 0.051440473650365394, 0.051440473650365394, 0.04681408187231139, 0.04681408187231139, 0.04681408187231139, 0.047816833923396224, 0.047816833923396224, 0.04819996246184141, 0.04819996246184141, 0.04867936215539478, 0.04867936215539478, 0.04867936215539478, 0.04439346635821043, 0.04439346635821043, 0.04205154779605019, 0.04205154779605019, 0.04028863672786292, 0.04028863672786292, 0.03595786151453204, 0.03595786151453204, 0.03595786151453204, 0.02750984668467628, 0.02750984668467628, 0.023993992342407084, 0.023993992342407084, 0.02368861669000715, 0.02368861669000715, 0.023163095645760752, 0.023163095645760752, 0.023163095645760752, 0.025969058496609472, 0.025969058496609472, 0.02787351352617449, 0.02787351352617449, 0.03184150409614549, 0.03184150409614549, 0.03184150409614549, 0.038443309421911084, 0.038443309421911084, 0.04400098769378378, 0.04400098769378378, 0.04391582809638432, 0.04391582809638432, 0.042898224709886995, 0.042898224709886995, 0.042898224709886995, 0.03285223363100691, 0.03285223363100691, 0.013837712529216891, 0.013837712529216891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.035766038905359565, 0.035766038905359565, 0.035131824304248084, 0.035131824304248084, 0.028173947878964347, 0.028173947878964347, 0.029959554832846458, 0.029959554832846458, 0.029959554832846458, 0.03188204186616983, 0.03188204186616983, 0.03286199975618549, 0.03286199975618549, 0.03289924923633017, 0.03289924923633017, 0.03289924923633017, 0.02804299547821866, 0.02804299547821866, 0.027577649330840243, 0.027577649330840243, 0.027218367742859552, 0.027218367742859552, 0.02672494779128669, 0.02672494779128669, 0.02672494779128669, 0.020905693805343867, 0.020905693805343867, 0.018051029437856178, 0.018051029437856178, 0.019106696729265373, 0.019106696729265373, 0.020296869836342064, 0.020296869836342064, 0.020296869836342064, 0.023136857717037728, 0.023136857717037728, 0.026373035010200514, 0.026373035010200514, 0.033197086056243726, 0.033197086056243726, 0.033197086056243726, 0.04232360495123664, 0.04232360495123664, 0.05083803981915478, 0.05083803981915478, 0.05194015911975586, 0.05194015911975586, 0.05182125800517725, 0.05182125800517725, 0.05182125800517725, 0.03671922778745166, 0.03671922778745166, 0.00567339641056729, 0.00567339641056729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.02191487552889284, 0.02191487552889284, 0.022813469199203653, 0.022813469199203653, 0.017408277264943522, 0.017408277264943522, 0.01852400072788398, 0.01852400072788398, 0.01852400072788398, 0.019726928051127118, 0.019726928051127118, 0.02047047909932407, 0.02047047909932407, 0.02021233529125899, 0.02021233529125899, 0.02021233529125899, 0.015687720413890514, 0.015687720413890514, 0.014327985137363275, 0.014327985137363275, 0.012789619861137996, 0.012789619861137996, 0.014034739985303517, 0.014034739985303517, 0.014034739985303517, 0.010282555479970349, 0.010282555479970349, 0.00980233315796242, 0.00980233315796242, 0.010987275930876235, 0.010987275930876235, 0.012410759328612337, 0.012410759328612337, 0.012410759328612337, 0.014247661530878487, 0.014247661530878487, 0.014976487986236424, 0.014976487986236424, 0.01922823060513346, 0.01922823060513346, 0.01922823060513346, 0.02518730909033149, 0.02518730909033149, 0.03104943800733141, 0.03104943800733141, 0.03304148977619582, 0.03304148977619582, 0.040949214587554586, 0.040949214587554586, 0.040949214587554586, 0.02679256608898185, 0.02679256608898185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.010572217301847278, 0.010572217301847278, 0.010831065048322814, 0.010831065048322814, 0.006994050722636392, 0.006994050722636392, 0.007444317379310238, 0.007444317379310238, 0.007444317379310238, 0.007930048597632751, 0.007930048597632751, 0.0084358504523394, 0.0084358504523394, 0.00791815674204717, 0.00791815674204717, 0.00791815674204717, 0.005525213708912153, 0.005525213708912153, 0.0053119884625913915, 0.0053119884625913915, 0.005804789352439156, 0.005804789352439156, 0.006380150339503692, 0.006380150339503692, 0.006380150339503692, 0.006138313568878457, 0.006138313568878457, 0.006029499939827018, 0.006029499939827018, 0.006781720048105196, 0.006781720048105196, 0.007692271242657697, 0.007692271242657697, 0.007692271242657697, 0.008878549597079228, 0.008878549597079228, 0.011826501774417476, 0.011826501774417476, 0.015446089831438395, 0.015446089831438395, 0.015446089831438395, 0.02073469011763853, 0.02073469011763853, 0.026199531339277424, 0.026199531339277424, 0.03308834221554418, 0.03308834221554418, 0.04277724907374293, 0.04277724907374293, 0.04277724907374293, 0.034361796925612614, 0.034361796925612614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
