List
"[0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.3368160644248501, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.20086409979645964, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.09336937937408053, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976, 0.006433749572397976]"
"[0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.26226523691736775, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.17986679378835677, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.10215408566234303, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392, 0.00781776813807392]"
"[0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.16748753417290863, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.10788809749763785, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.05787089425178859, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938, 0.003194300685985938]"
"[0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.15701627701142754, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.13111363460559766, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.10013550967448802, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764, 0.0042623951853707764]"
"[0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.10459557416948563, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1039691312843068, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.1085087932654271, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331, 0.006296358649512331]"
"[0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.057635262113030994, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.07266582402618647, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.08489883793081711, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443, 0.0021672417857577443]"
"[0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.030567920367300275, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.04278795693596525, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.06263677019807758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.018512217750861065, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.02510733903346504, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.035232459543837726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.010740885106450907, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.016712445398739235, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.022722173828506286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.004637356690196119, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.005883967928202918, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0023701290613777687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
